EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1643001,45,No,Travel_Rarely,Maternity,2,3,Life Sciences,1,Female,1,Other,Single,2274,1,Y,No,14,80,0,1,3,1,0,0,0
1804767,42,No,Travel_Rarely,Maternity,29,3,Life Sciences,1,Male,2,Therapist,Married,4434,1,Y,No,13,80,1,10,3,9,8,7,8
1686305,38,No,Travel_Frequently,Maternity,12,3,Life Sciences,1,Male,2,Nurse,Divorced,6288,2,Y,No,15,80,1,13,3,4,3,1,2
1375250,34,No,Travel_Frequently,Maternity,16,4,Life Sciences,1,Female,1,Other,Single,2553,1,Y,No,16,80,0,6,3,5,2,1,3
1744940,49,No,Travel_Rarely,Cardiology,11,3,Marketing,1,Female,3,Nurse,Married,7654,1,Y,No,18,80,2,9,3,9,8,7,7
1545377,55,No,Travel_Rarely,Cardiology,2,1,Medical,1,Male,2,Nurse,Single,5160,4,Y,No,16,80,0,12,3,9,7,7,3
1282527,43,No,Travel_Rarely,Maternity,14,2,Life Sciences,1,Male,4,Administrative,Married,17159,6,Y,No,24,80,1,22,3,4,1,1,0
1266242,27,No,Travel_Rarely,Maternity,5,1,Technical Degree,1,Male,3,Administrative,Divorced,12808,1,Y,Yes,16,80,1,9,3,9,8,0,8
1668361,35,No,Travel_Rarely,Neurology,7,3,Other,1,Male,3,Therapist,Single,10221,3,Y,No,21,80,0,17,3,8,5,1,6
1574775,28,No,Travel_Rarely,Cardiology,2,4,Marketing,1,Female,2,Nurse,Married,4779,1,Y,Yes,20,80,0,8,2,8,7,7,5
1822365,34,No,Travel_Rarely,Neurology,3,2,Human Resources,1,Male,1,Other,Married,3737,0,Y,No,19,80,1,4,1,3,2,0,2
1082176,26,Yes,Travel_Frequently,Maternity,5,2,Medical,1,Female,1,Other,Married,2366,1,Y,Yes,14,80,1,8,2,8,7,1,7
1415673,27,No,Non-Travel,Maternity,3,3,Medical,1,Male,1,Other,Married,1706,1,Y,No,11,80,3,0,6,0,0,0,0
1455518,51,No,Travel_Rarely,Cardiology,26,4,Marketing,1,Female,4,Administrative,Married,16307,2,Y,No,14,80,1,29,2,20,6,4,17
1117532,44,No,Travel_Rarely,Maternity,4,3,Medical,1,Male,2,Nurse,Single,5933,9,Y,No,12,80,0,10,2,5,2,2,3
1450149,25,No,Travel_Rarely,Maternity,2,1,Medical,1,Male,1,Other,Single,3424,7,Y,No,13,80,0,6,3,4,3,0,1
1826341,33,No,Travel_Rarely,Cardiology,1,3,Medical,1,Male,2,Nurse,Divorced,4037,1,Y,No,22,80,1,9,5,9,8,0,8
1276016,35,No,Travel_Rarely,Maternity,27,1,Medical,1,Female,1,Other,Single,2559,1,Y,No,11,80,0,6,3,6,5,1,1
1193450,36,No,Travel_Rarely,Cardiology,1,2,Life Sciences,1,Male,2,Nurse,Married,6201,1,Y,Yes,14,80,1,18,1,18,14,4,11
1119237,32,No,Travel_Rarely,Cardiology,13,4,Life Sciences,1,Male,2,Nurse,Divorced,4403,2,Y,No,11,80,1,8,3,5,2,0,3
1077496,30,No,Travel_Frequently,Maternity,5,4,Life Sciences,1,Male,1,Other,Divorced,3761,9,Y,No,12,80,1,10,3,5,4,0,3
1689022,53,No,Travel_Rarely,Cardiology,7,2,Marketing,1,Female,3,Nurse,Married,10934,7,Y,Yes,18,80,1,35,3,5,2,0,4
1580740,45,No,Travel_Rarely,Cardiology,9,3,Marketing,1,Male,3,Nurse,Divorced,10761,4,Y,Yes,12,80,1,18,2,5,4,0,2
1214731,32,No,Travel_Rarely,Maternity,8,2,Medical,1,Female,2,Other,Married,5175,5,Y,No,12,80,1,9,3,5,3,1,3
1501967,52,No,Travel_Frequently,Maternity,25,4,Medical,1,Female,4,Therapist,Married,13826,3,Y,No,22,80,0,31,3,9,8,0,0
1659259,37,No,Travel_Rarely,Cardiology,16,4,Marketing,1,Male,2,Nurse,Divorced,6334,4,Y,No,19,80,2,9,2,1,0,0,0
1851689,28,No,Travel_Rarely,Neurology,8,2,Medical,1,Male,1,Other,Divorced,4936,1,Y,No,13,80,1,6,6,5,1,0,4
1578894,22,No,Travel_Rarely,Neurology,1,2,Life Sciences,1,Male,2,Therapist,Married,4775,6,Y,No,22,80,2,4,2,2,2,2,2
1147768,44,No,Travel_Rarely,Maternity,8,4,Life Sciences,1,Male,1,Nurse,Married,2818,2,Y,Yes,24,80,1,10,2,3,2,0,2
1341422,42,No,Travel_Frequently,Maternity,2,1,Medical,1,Male,1,Other,Single,2515,5,Y,Yes,14,80,0,8,2,2,1,2,2
1524503,36,No,Travel_Rarely,Neurology,8,3,Life Sciences,1,Male,1,Other,Married,2342,0,Y,No,21,80,0,6,3,5,4,0,3
1643524,25,No,Travel_Rarely,Cardiology,3,1,Other,1,Male,2,Nurse,Married,4194,1,Y,Yes,18,80,0,5,3,5,3,0,3
1330630,35,No,Travel_Rarely,Maternity,9,3,Life Sciences,1,Female,3,Therapist,Married,10685,1,Y,Yes,20,80,1,17,2,17,14,5,15
1050771,35,Yes,Travel_Frequently,Maternity,25,4,Life Sciences,1,Female,1,Other,Divorced,2022,1,Y,Yes,19,80,1,10,3,10,2,7,8
1864456,32,No,Non-Travel,Maternity,1,3,Life Sciences,1,Male,1,Nurse,Divorced,2314,0,Y,No,12,80,1,4,2,3,0,0,2
1252375,25,No,Travel_Rarely,Cardiology,4,1,Marketing,1,Male,2,Nurse,Married,4256,1,Y,No,12,80,0,5,1,5,2,0,3
1127921,49,No,Travel_Rarely,Maternity,1,3,Technical Degree,1,Female,1,Other,Married,3580,2,Y,No,16,80,1,7,2,4,2,0,2
1122784,24,No,Non-Travel,Maternity,4,1,Life Sciences,1,Male,1,Nurse,Married,3162,0,Y,No,17,80,0,6,2,5,2,3,4
1767740,32,No,Travel_Frequently,Cardiology,5,2,Life Sciences,1,Male,2,Nurse,Married,6524,1,Y,No,14,80,1,10,3,10,8,5,3
1740909,38,No,Travel_Rarely,Cardiology,9,3,Marketing,1,Male,1,Other,Married,2899,0,Y,No,19,80,1,3,3,2,2,1,2
1395500,42,No,Travel_Rarely,Maternity,3,3,Life Sciences,1,Female,2,Nurse,Married,5231,2,Y,Yes,13,80,1,17,1,5,3,1,3
1253827,31,No,Travel_Rarely,Maternity,11,4,Life Sciences,1,Male,1,Other,Married,2356,3,Y,Yes,19,80,1,8,2,6,4,0,2
1329687,29,Yes,Travel_Rarely,Cardiology,1,3,Medical,1,Female,1,Other,Divorced,2800,6,Y,Yes,19,80,3,5,3,3,2,0,2
1221211,53,No,Travel_Rarely,Cardiology,8,3,Marketing,1,Male,4,Nurse,Married,11836,5,Y,No,14,80,1,28,3,2,0,2,2
1731227,35,No,Travel_Rarely,Maternity,25,3,Technical Degree,1,Male,3,Therapist,Married,10903,3,Y,No,16,80,0,16,2,13,10,4,8
1716658,37,No,Travel_Frequently,Cardiology,21,2,Medical,1,Female,1,Other,Married,2973,5,Y,No,15,80,1,10,3,5,4,0,0
1856275,53,No,Travel_Rarely,Maternity,23,4,Life Sciences,1,Female,4,Administrative,Single,14275,6,Y,No,18,80,0,33,0,12,9,3,8
1780189,43,No,Travel_Frequently,Maternity,1,3,Life Sciences,1,Female,2,Nurse,Married,5562,4,Y,No,13,80,1,12,2,5,2,2,2
1662886,47,No,Travel_Rarely,Cardiology,2,2,Marketing,1,Female,2,Nurse,Married,4537,0,Y,Yes,22,80,1,8,2,7,6,7,7
1455944,37,No,Non-Travel,Cardiology,19,2,Medical,1,Male,3,Nurse,Single,7642,1,Y,Yes,13,80,0,10,2,10,0,0,9
1597875,50,No,Non-Travel,Neurology,2,4,Life Sciences,1,Male,4,Other,Divorced,17924,1,Y,No,11,80,1,31,3,31,6,14,7
1514580,39,No,Travel_Rarely,Neurology,2,3,Life Sciences,1,Female,2,Other,Married,5204,8,Y,No,11,80,2,13,2,5,4,0,4
1457833,33,No,Travel_Rarely,Neurology,3,2,Human Resources,1,Male,1,Other,Divorced,2277,3,Y,Yes,11,80,1,7,4,4,3,0,3
1406364,32,Yes,Travel_Rarely,Maternity,25,4,Life Sciences,1,Male,1,Nurse,Single,2795,1,Y,Yes,24,80,0,1,2,1,0,0,1
1574807,29,No,Travel_Rarely,Maternity,7,1,Medical,1,Female,1,Nurse,Divorced,2532,6,Y,No,14,80,3,8,5,4,3,0,3
1423464,44,No,Travel_Rarely,Maternity,9,2,Life Sciences,1,Male,1,Other,Married,2559,1,Y,Yes,13,80,0,8,0,8,7,7,1
1592499,28,No,Travel_Rarely,Cardiology,5,4,Medical,1,Male,2,Nurse,Single,4908,1,Y,No,14,80,0,4,3,4,2,0,2
1870106,58,Yes,Travel_Frequently,Maternity,2,1,Life Sciences,1,Male,1,Nurse,Divorced,2380,9,Y,Yes,14,80,1,3,3,1,0,0,0
1860698,43,No,Travel_Rarely,Cardiology,8,3,Life Sciences,1,Female,2,Therapist,Divorced,4765,4,Y,No,21,80,1,4,2,1,0,0,0
1334434,20,Yes,Travel_Rarely,Cardiology,2,3,Medical,1,Female,1,Other,Single,2044,1,Y,No,13,80,0,2,3,2,2,0,2
1657594,21,Yes,Travel_Rarely,Maternity,18,1,Other,1,Female,1,Other,Single,2693,1,Y,No,19,80,0,1,3,1,0,0,0
1497902,36,No,Travel_Rarely,Maternity,14,1,Life Sciences,1,Male,2,Nurse,Married,6586,0,Y,Yes,17,80,1,17,2,16,8,4,11
1289682,47,No,Travel_Rarely,Cardiology,2,4,Life Sciences,1,Female,1,Other,Single,3294,1,Y,Yes,18,80,0,3,3,3,2,1,2
1185964,22,No,Travel_Rarely,Neurology,3,1,Life Sciences,1,Female,2,Therapist,Married,4171,0,Y,Yes,19,80,1,4,3,3,2,0,2
1179676,41,Yes,Travel_Rarely,Maternity,2,4,Life Sciences,1,Female,1,Nurse,Divorced,2778,4,Y,Yes,13,80,1,10,1,7,7,1,0
1034373,28,No,Travel_Rarely,Maternity,9,3,Medical,1,Female,1,Other,Divorced,2377,5,Y,No,18,80,1,6,2,2,2,2,2
1126499,39,Yes,Travel_Rarely,Maternity,6,3,Medical,1,Male,1,Nurse,Married,2404,7,Y,Yes,21,80,0,8,2,2,2,2,2
1334359,27,No,Travel_Rarely,Maternity,4,3,Life Sciences,1,Female,1,Other,Single,2318,1,Y,No,19,80,0,1,2,1,1,0,0
1254150,34,No,Travel_Rarely,Maternity,10,3,Life Sciences,1,Male,1,Nurse,Divorced,2008,1,Y,No,14,80,2,1,3,1,0,1,0
1206644,42,No,Travel_Rarely,Cardiology,14,2,Medical,1,Female,2,Nurse,Single,6244,7,Y,No,17,80,0,10,6,5,4,0,3
1766963,33,No,Travel_Rarely,Maternity,1,4,Other,1,Male,1,Other,Single,2799,3,Y,Yes,11,80,0,6,1,3,2,0,2
1795081,58,No,Travel_Rarely,Maternity,5,3,Technical Degree,1,Female,3,Nurse,Divorced,10552,2,Y,Yes,13,80,1,24,3,6,0,0,4
1213565,31,No,Travel_Rarely,Cardiology,7,4,Life Sciences,1,Male,1,Other,Married,2329,3,Y,No,15,80,0,13,2,7,7,5,2
1416487,35,No,Travel_Rarely,Maternity,21,1,Life Sciences,1,Female,2,Nurse,Married,4014,1,Y,Yes,25,80,1,10,2,10,6,0,7
1314640,49,No,Travel_Rarely,Maternity,8,2,Other,1,Female,3,Nurse,Married,7403,4,Y,No,11,80,1,29,3,26,9,1,7
1186466,48,No,Travel_Rarely,Maternity,20,4,Medical,1,Male,1,Other,Married,2259,4,Y,No,17,80,2,13,2,0,0,0,0
1749032,31,No,Non-Travel,Cardiology,20,2,Marketing,1,Female,2,Nurse,Married,6932,1,Y,No,13,80,1,9,2,9,8,0,0
1674536,36,No,Travel_Rarely,Maternity,7,4,Other,1,Male,1,Other,Single,4678,2,Y,No,18,80,0,8,6,6,2,0,1
1327078,38,No,Travel_Rarely,Maternity,1,3,Technical Degree,1,Female,3,Administrative,Married,13582,1,Y,No,13,80,1,15,3,15,12,5,11
1738679,32,No,Non-Travel,Maternity,1,3,Life Sciences,1,Female,1,Nurse,Married,2332,6,Y,No,20,80,0,5,3,3,0,0,2
1117151,25,Yes,Travel_Rarely,Cardiology,19,2,Marketing,1,Male,1,Other,Married,2413,1,Y,Yes,18,80,3,1,2,1,0,0,0
1732657,40,No,Travel_Rarely,Cardiology,10,4,Marketing,1,Male,3,Nurse,Divorced,9705,2,Y,No,12,80,1,11,2,1,0,0,0
1840229,26,No,Travel_Frequently,Cardiology,1,3,Medical,1,Male,2,Nurse,Single,4294,1,Y,No,12,80,0,7,2,7,7,0,7
1179217,41,No,Travel_Rarely,Maternity,6,3,Medical,1,Male,1,Nurse,Single,4721,2,Y,Yes,13,80,0,20,3,18,13,2,17
1612583,36,No,Travel_Rarely,Maternity,2,4,Medical,1,Male,1,Nurse,Single,2519,4,Y,No,21,80,0,16,6,11,8,3,9
1115854,19,Yes,Travel_Rarely,Cardiology,21,3,Other,1,Male,1,Other,Single,2121,1,Y,Yes,13,80,0,1,3,1,0,0,0
1306693,20,Yes,Travel_Rarely,Maternity,4,3,Technical Degree,1,Male,1,Nurse,Single,2973,1,Y,No,19,80,0,1,2,1,0,0,0
1142961,31,No,Travel_Rarely,Maternity,12,3,Medical,1,Female,2,Nurse,Married,5855,0,Y,Yes,11,80,2,10,2,9,7,8,5
1578228,40,No,Travel_Frequently,Maternity,9,4,Medical,1,Male,1,Other,Divorced,3617,8,Y,Yes,14,80,1,3,2,1,1,0,0
1607811,32,No,Travel_Rarely,Neurology,3,4,Medical,1,Female,2,Therapist,Married,6725,1,Y,No,12,80,1,8,2,8,7,6,3
1157826,36,No,Travel_Rarely,Cardiology,3,1,Life Sciences,1,Male,3,Nurse,Married,10325,1,Y,Yes,11,80,1,16,6,16,7,3,7
1863388,33,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Female,2,Nurse,Single,6949,0,Y,No,14,80,0,6,3,5,0,1,4
1818424,37,Yes,Travel_Rarely,Cardiology,1,4,Life Sciences,1,Male,3,Nurse,Married,10609,5,Y,No,11,80,0,17,2,14,1,11,7
1707397,45,No,Non-Travel,Maternity,4,2,Life Sciences,1,Male,2,Nurse,Married,4447,1,Y,No,12,80,0,9,5,9,7,0,8
1742953,29,No,Travel_Frequently,Cardiology,20,3,Technical Degree,1,Female,1,Other,Married,2157,1,Y,No,15,80,1,3,5,3,1,0,2
1416528,35,No,Travel_Rarely,Cardiology,18,3,Medical,1,Female,2,Nurse,Married,4601,1,Y,No,16,80,0,5,3,5,2,1,0
1376209,52,No,Travel_Rarely,Neurology,1,2,Life Sciences,1,Male,4,Other,Married,17099,2,Y,No,15,80,1,26,2,9,8,7,8
1238813,58,No,Travel_Rarely,Maternity,2,3,Technical Degree,1,Male,1,Other,Single,2479,4,Y,No,24,80,0,7,4,1,0,0,0
1715239,53,No,Travel_Rarely,Cardiology,2,2,Medical,1,Male,4,Administrative,Divorced,14852,6,Y,No,13,80,1,22,3,17,13,15,2
1688979,30,No,Travel_Rarely,Cardiology,8,2,Other,1,Male,3,Nurse,Divorced,7264,5,Y,No,11,80,1,10,2,8,4,7,7
1297623,38,No,Non-Travel,Cardiology,10,3,Technical Degree,1,Female,2,Nurse,Single,5666,1,Y,Yes,13,80,0,6,1,5,3,1,3
1685947,35,No,Travel_Rarely,Cardiology,3,4,Life Sciences,1,Male,3,Nurse,Divorced,7823,6,Y,No,13,80,1,12,2,10,9,0,8
1785279,39,No,Travel_Rarely,Cardiology,2,5,Life Sciences,1,Male,3,Nurse,Single,7880,0,Y,No,18,80,0,9,3,8,7,0,7
1378606,40,Yes,Non-Travel,Cardiology,24,3,Life Sciences,1,Female,4,Nurse,Single,13194,4,Y,Yes,16,80,0,22,2,1,0,0,0
1118201,47,No,Travel_Frequently,Maternity,16,4,Medical,1,Male,2,Therapist,Divorced,5067,1,Y,Yes,19,80,0,20,3,19,10,2,7
1866341,36,No,Non-Travel,Cardiology,8,4,Technical Degree,1,Male,2,Nurse,Divorced,5079,4,Y,No,13,80,2,12,3,7,7,0,7
1649317,31,Yes,Non-Travel,Maternity,9,2,Medical,1,Male,1,Other,Single,2321,0,Y,Yes,22,80,0,4,0,3,2,1,2
1281310,33,No,Non-Travel,Cardiology,17,3,Life Sciences,1,Male,4,Administrative,Single,17444,1,Y,No,11,80,0,10,2,10,8,6,0
1658398,29,Yes,Travel_Rarely,Maternity,10,3,Life Sciences,1,Female,1,Other,Single,2404,6,Y,Yes,20,80,0,3,5,0,0,0,0
1462108,33,No,Travel_Rarely,Maternity,13,1,Life Sciences,1,Female,1,Other,Single,3452,3,Y,No,18,80,0,5,4,3,2,0,2
1790357,45,No,Travel_Rarely,Maternity,1,4,Medical,1,Female,1,Nurse,Divorced,2270,3,Y,No,14,80,2,8,2,5,3,0,2
1752868,50,No,Travel_Rarely,Maternity,1,2,Medical,1,Male,4,Administrative,Divorced,17399,9,Y,No,22,80,1,32,1,5,4,1,3
1324348,33,No,Travel_Frequently,Maternity,1,4,Other,1,Female,2,Nurse,Married,5488,1,Y,Yes,13,80,1,6,2,6,5,1,2
1576599,41,No,Travel_Frequently,Maternity,9,3,Medical,1,Male,5,Administrative,Divorced,19419,2,Y,No,17,80,1,21,2,18,16,0,11
1381113,27,No,Travel_Rarely,Maternity,16,4,Technical Degree,1,Female,1,Nurse,Married,2811,9,Y,No,14,80,1,4,2,2,2,2,2
1591865,45,No,Non-Travel,Maternity,23,2,Life Sciences,1,Male,2,Nurse,Married,3633,1,Y,Yes,15,80,1,9,2,9,8,0,8
1321447,47,No,Travel_Rarely,Cardiology,4,2,Life Sciences,1,Female,2,Nurse,Single,4163,1,Y,Yes,17,80,0,9,0,9,0,0,7
1034220,30,Yes,Travel_Rarely,Maternity,22,3,Life Sciences,1,Female,1,Other,Married,2132,4,Y,Yes,11,80,0,7,2,5,2,0,1
1359967,50,No,Travel_Rarely,Maternity,24,3,Life Sciences,1,Male,4,Therapist,Married,13973,3,Y,Yes,18,80,1,22,2,12,11,1,5
1662076,38,No,Travel_Frequently,Maternity,10,1,Medical,1,Male,1,Other,Married,2684,0,Y,No,17,80,1,3,0,2,1,0,2
1555678,46,No,Travel_Rarely,Neurology,7,2,Medical,1,Male,3,Therapist,Divorced,10845,6,Y,No,13,80,1,13,3,8,7,0,7
1071870,24,No,Travel_Rarely,Maternity,17,1,Medical,1,Female,2,Therapist,Divorced,4377,1,Y,No,15,80,2,5,6,4,2,3,2
1690577,35,Yes,Travel_Rarely,Maternity,14,4,Other,1,Male,1,Nurse,Divorced,3743,1,Y,Yes,24,80,1,5,2,4,2,0,2
1109596,31,No,Travel_Frequently,Neurology,1,1,Life Sciences,1,Female,2,Therapist,Married,4148,1,Y,No,12,80,1,4,1,4,3,0,3
1483743,18,No,Non-Travel,Maternity,5,2,Life Sciences,1,Male,1,Other,Single,1051,1,Y,No,15,80,0,0,2,0,0,0,0
1100306,54,No,Travel_Rarely,Maternity,17,3,Technical Degree,1,Female,3,Therapist,Married,10739,8,Y,No,11,80,1,22,2,10,7,0,8
1667869,35,No,Travel_Rarely,Maternity,25,4,Medical,1,Female,3,Nurse,Divorced,10388,1,Y,Yes,11,80,1,16,3,16,10,10,1
1079832,30,No,Travel_Rarely,Maternity,8,2,Life Sciences,1,Female,3,Administrative,Married,11416,0,Y,Yes,12,80,3,9,4,8,7,1,7
1236529,20,Yes,Travel_Rarely,Maternity,11,3,Medical,1,Female,1,Other,Single,2600,1,Y,Yes,15,80,0,1,2,1,0,0,0
1233733,30,No,Travel_Frequently,Maternity,5,3,Medical,1,Female,1,Nurse,Single,2422,0,Y,No,17,80,0,4,3,3,2,1,2
1824641,26,No,Travel_Rarely,Neurology,2,2,Medical,1,Male,2,Therapist,Married,5472,1,Y,No,12,80,0,8,2,8,7,1,3
1559236,22,No,Travel_Rarely,Maternity,8,1,Life Sciences,1,Male,1,Nurse,Married,2451,1,Y,No,15,80,1,4,3,4,3,1,1
1362920,48,No,Travel_Rarely,Maternity,6,3,Life Sciences,1,Male,2,Nurse,Single,4240,2,Y,No,13,80,0,19,0,2,2,2,2
1374656,48,No,Travel_Rarely,Maternity,4,4,Life Sciences,1,Male,3,Nurse,Single,10999,7,Y,No,14,80,0,27,3,15,11,4,8
1541429,41,No,Travel_Rarely,Cardiology,7,2,Medical,1,Female,2,Therapist,Single,5003,6,Y,No,14,80,0,8,6,2,2,2,1
1383639,27,No,Travel_Rarely,Neurology,2,4,Life Sciences,1,Female,2,Therapist,Married,4227,0,Y,No,18,80,1,4,2,3,2,2,2
1631280,35,No,Travel_Rarely,Maternity,10,3,Other,1,Male,1,Nurse,Divorced,3917,1,Y,No,20,80,1,3,4,3,2,1,2
1212094,42,No,Travel_Rarely,Cardiology,5,2,Marketing,1,Male,5,Administrative,Married,18303,6,Y,No,13,80,0,21,3,1,0,0,0
1509823,50,No,Travel_Rarely,Maternity,9,3,Life Sciences,1,Male,1,Nurse,Married,2380,4,Y,No,18,80,0,8,5,1,0,0,0
1297098,59,No,Travel_Rarely,Neurology,2,3,Life Sciences,1,Female,4,Therapist,Single,13726,3,Y,Yes,13,80,0,30,4,5,3,4,3
1664278,37,Yes,Travel_Rarely,Maternity,11,2,Medical,1,Female,2,Nurse,Married,4777,5,Y,No,15,80,0,15,2,1,0,0,0
1316661,55,No,Travel_Frequently,Maternity,18,4,Medical,1,Male,2,Nurse,Married,6385,3,Y,Yes,14,80,2,17,3,8,7,6,7
1633200,41,No,Non-Travel,Maternity,7,1,Life Sciences,1,Female,5,Administrative,Divorced,19973,1,Y,No,22,80,2,21,3,21,16,5,10
1480769,38,No,Travel_Rarely,Cardiology,3,4,Life Sciences,1,Male,2,Nurse,Single,6861,8,Y,Yes,12,80,0,19,1,1,0,0,0
1665250,26,Yes,Non-Travel,Cardiology,29,2,Medical,1,Male,2,Nurse,Single,4969,8,Y,No,18,80,0,7,6,2,2,2,2
1476575,52,No,Travel_Rarely,Cardiology,2,1,Marketing,1,Female,5,Administrative,Married,19845,1,Y,No,15,80,1,33,3,32,14,6,9
1580401,44,No,Travel_Rarely,Cardiology,28,3,Medical,1,Female,4,Nurse,Married,13320,3,Y,Yes,18,80,1,23,2,12,11,11,11
1735028,50,No,Non-Travel,Cardiology,1,3,Life Sciences,1,Female,2,Nurse,Married,6347,0,Y,No,12,80,1,19,3,18,7,0,13
1330619,36,No,Travel_Rarely,Maternity,16,4,Life Sciences,1,Female,1,Nurse,Single,2743,1,Y,No,16,80,0,18,1,17,13,15,14
1142212,39,No,Travel_Frequently,Maternity,22,3,Medical,1,Female,3,Therapist,Single,10880,1,Y,Yes,13,80,0,21,2,21,6,2,8
1239925,33,No,Non-Travel,Cardiology,8,1,Life Sciences,1,Female,1,Other,Single,2342,0,Y,No,19,80,0,3,2,2,2,2,2
1477537,45,No,Travel_Rarely,Cardiology,11,2,Life Sciences,1,Female,4,Administrative,Married,17650,3,Y,No,13,80,1,26,4,9,3,1,1
1404854,32,No,Non-Travel,Maternity,29,4,Medical,1,Female,1,Nurse,Single,4025,9,Y,No,12,80,0,10,2,8,7,7,7
1401928,34,No,Travel_Rarely,Cardiology,1,4,Marketing,1,Male,2,Nurse,Divorced,9725,0,Y,No,11,80,1,16,2,15,1,0,9
1041678,59,No,Travel_Rarely,Cardiology,1,2,Technical Degree,1,Male,3,Administrative,Married,11904,3,Y,Yes,14,80,1,14,1,6,4,0,4
1568634,45,No,Travel_Rarely,Neurology,24,4,Medical,1,Male,1,Other,Single,2177,1,Y,No,16,80,0,6,3,6,3,0,4
1763986,53,No,Travel_Frequently,Cardiology,2,3,Marketing,1,Female,3,Nurse,Married,7525,2,Y,No,12,80,1,30,2,15,7,6,12
1721556,36,No,Travel_Rarely,Maternity,15,3,Other,1,Male,2,Nurse,Divorced,4834,7,Y,No,14,80,1,9,3,1,0,0,0
1631537,26,Yes,Travel_Frequently,Maternity,2,3,Life Sciences,1,Male,1,Other,Married,2042,6,Y,Yes,14,80,1,6,2,3,2,1,2
1277508,34,No,Travel_Rarely,Cardiology,10,4,Life Sciences,1,Female,1,Other,Married,2220,1,Y,Yes,19,80,1,1,2,1,1,0,0
1873017,28,No,Travel_Rarely,Cardiology,10,1,Medical,1,Male,1,Other,Married,1052,1,Y,No,22,80,0,1,5,1,0,0,0
1776541,38,No,Travel_Frequently,Maternity,3,4,Other,1,Male,1,Other,Married,2821,3,Y,No,16,80,1,8,2,2,2,2,2
1545738,50,No,Travel_Rarely,Maternity,2,4,Medical,1,Male,5,Administrative,Married,19237,2,Y,Yes,11,80,1,29,2,8,1,7,7
1775055,37,No,Travel_Rarely,Maternity,3,3,Other,1,Female,2,Nurse,Single,4107,3,Y,No,15,80,0,8,3,4,3,0,1
1087619,40,No,Travel_Rarely,Cardiology,26,3,Marketing,1,Male,2,Nurse,Married,8396,1,Y,No,14,80,1,8,3,7,7,7,5
1409664,26,No,Travel_Frequently,Maternity,1,1,Medical,1,Female,1,Other,Divorced,2007,1,Y,No,13,80,2,5,5,5,3,1,3
1206462,46,No,Travel_Rarely,Maternity,1,4,Medical,1,Male,5,Administrative,Divorced,19627,9,Y,No,17,80,2,23,0,2,2,2,2
1431621,54,No,Travel_Rarely,Cardiology,2,4,Life Sciences,1,Female,3,Nurse,Married,10686,6,Y,No,11,80,1,13,4,9,4,7,0
1045879,56,No,Travel_Frequently,Maternity,9,3,Medical,1,Female,1,Other,Married,2942,2,Y,No,19,80,1,18,4,5,4,0,3
1619652,36,No,Travel_Rarely,Maternity,12,5,Medical,1,Female,3,Therapist,Single,8858,0,Y,No,11,80,0,15,2,14,8,7,8
1828114,55,No,Non-Travel,Neurology,2,1,Medical,1,Male,4,Other,Single,16756,7,Y,No,15,80,0,31,3,9,7,6,2
1128254,43,No,Travel_Rarely,Cardiology,25,3,Medical,1,Male,3,Nurse,Divorced,10798,5,Y,No,13,80,1,18,5,1,0,0,0
1084699,20,Yes,Travel_Frequently,Cardiology,9,3,Marketing,1,Female,1,Other,Single,2323,1,Y,Yes,14,80,0,2,3,2,2,0,2
1343829,21,Yes,Travel_Rarely,Maternity,10,3,Life Sciences,1,Female,1,Nurse,Single,1416,1,Y,No,13,80,0,1,6,1,0,1,0
1603378,46,No,Travel_Rarely,Maternity,8,4,Life Sciences,1,Female,2,Other,Divorced,4615,8,Y,Yes,23,80,3,19,2,16,13,1,7
1720881,51,No,Travel_Rarely,Maternity,4,4,Life Sciences,1,Male,1,Other,Married,2461,9,Y,Yes,12,80,3,18,2,10,0,2,7
1748251,28,No,Non-Travel,Maternity,24,2,Technical Degree,1,Male,3,Nurse,Single,8722,1,Y,No,12,80,0,10,2,10,7,1,9
1740472,26,No,Travel_Rarely,Maternity,1,2,Medical,1,Male,1,Nurse,Married,3955,1,Y,No,16,80,2,6,2,5,3,1,3
1825779,30,No,Travel_Rarely,Maternity,20,3,Other,1,Male,2,Therapist,Married,9957,0,Y,No,15,80,1,7,1,6,2,0,2
1221286,41,No,Travel_Rarely,Maternity,7,2,Technical Degree,1,Female,1,Other,Married,3376,1,Y,No,13,80,0,10,3,10,6,0,8
1595168,38,No,Travel_Rarely,Maternity,17,1,Life Sciences,1,Female,3,Nurse,Married,8823,0,Y,No,18,80,1,20,4,19,9,1,9
1317075,40,No,Travel_Rarely,Maternity,20,4,Technical Degree,1,Male,3,Nurse,Married,10322,4,Y,No,20,80,1,14,6,11,10,11,1
1169735,27,No,Non-Travel,Maternity,8,5,Life Sciences,1,Male,1,Nurse,Married,4621,1,Y,No,19,80,3,3,4,3,2,1,2
